center,left,right,steering,throttle,brake,speed
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_44_900.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_44_900.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_44_900.jpg,-0.03355705,0,0,11.72687
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_44_974.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_44_974.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_44_974.jpg,-0.03355705,0.03429125,0,11.64313
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_049.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_049.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_049.jpg,-0.03355705,0.2225102,0,11.40891
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_127.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_127.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_127.jpg,-0.03355705,0.2232825,0,11.5962
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_203.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_203.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_203.jpg,-0.03355705,0,0,11.60817
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_278.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_278.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_278.jpg,-0.03355705,0,0,11.55118
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_356.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_356.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_356.jpg,-0.03355705,0,0,11.47905
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_428.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_428.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_428.jpg,-0.03355705,0.1855701,0,11.65358
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_506.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_506.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_506.jpg,-0.03355705,0.4138688,0,11.86391
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_584.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_584.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_584.jpg,-0.03355705,0.4597044,0,12.01134
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_659.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_659.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_659.jpg,-0.03355705,0.2338049,0,12.35647
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_737.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_737.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_737.jpg,-0.03355705,0,0,12.27835
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_814.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_814.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_814.jpg,-0.03355705,0,0,12.23484
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_888.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_888.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_888.jpg,-0.03355705,0.1115312,0,12.39601
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_45_965.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_45_965.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_45_965.jpg,-0.03355705,0.3468361,0,12.45168
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_041.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_041.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_041.jpg,-0.03355705,0.529075,0,12.8877
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_117.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_117.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_117.jpg,-0.03355705,0.3001955,0,13.1499
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_195.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_195.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_195.jpg,-0.03355705,0.06803773,0,13.23973
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_270.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_270.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_270.jpg,-0.03355705,0,0,12.9629
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_349.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_349.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_349.jpg,-0.03355705,0.1177693,0,12.81102
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_426.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_426.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_426.jpg,-0.03355705,0.349723,0,13.02997
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_504.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_504.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_504.jpg,-0.03355705,0.4649355,0,13.42809
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_578.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_578.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_578.jpg,-0.03355705,0.2413706,0,13.64784
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_656.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_656.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_656.jpg,-0.03355705,0.007758272,0,13.74179
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_730.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_730.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_730.jpg,-0.03355705,0,0,13.67449
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_804.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_804.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_804.jpg,-0.03355705,0,0,13.53276
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_881.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_881.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_881.jpg,-0.03355705,0.1543424,0,13.42352
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_46_956.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_46_956.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_46_956.jpg,-0.03355705,0.3794739,0,13.55167
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_030.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_030.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_030.jpg,-0.03355705,0.4950323,0,13.80615
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_107.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_107.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_107.jpg,-0.03355705,0.2648739,0,13.94992
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_182.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_182.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_182.jpg,-0.03355705,0.001395299,0,13.9632
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_257.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_257.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_257.jpg,-0.03355705,0,0,13.84585
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_334.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_334.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_334.jpg,-0.03355705,0,0,13.75312
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_408.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_408.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_408.jpg,-0.03355705,0.1470591,0,13.9453
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_485.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_485.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_485.jpg,-0.03355705,0.3387552,0,14.03092
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_559.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_559.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_559.jpg,-0.03355705,0.1153733,0,14.19854
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_632.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_632.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_632.jpg,-0.03355705,0,0,13.88944
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_707.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_707.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_707.jpg,-0.03355705,0,0,13.7717
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_784.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_784.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_784.jpg,-0.03355705,0,0,13.65681
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_858.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_858.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_858.jpg,-0.03355705,0,0,13.54305
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_47_933.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_47_933.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_47_933.jpg,-0.03355705,0.1500496,0,13.47565
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_008.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_008.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_008.jpg,-0.03355705,0.3364543,0,13.8101
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_083.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_083.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_083.jpg,-0.01677852,0.07519937,0,13.9276
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_158.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_158.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_158.jpg,-0.01006711,0,0,13.89958
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_232.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_232.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_232.jpg,-0.01006711,0,0,13.60423
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_305.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_305.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_305.jpg,-0.01006711,0,0,13.45327
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_381.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_381.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_381.jpg,-0.01006711,0,0,13.30849
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_458.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_458.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_458.jpg,-0.01006711,0.2297734,0,13.35236
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_529.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_529.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_529.jpg,-0.01006711,0.1925181,0,13.63392
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_603.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_603.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_603.jpg,-0.01006711,0,0,13.66084
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_678.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_678.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_678.jpg,-0.01006711,0,0,13.54318
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_751.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_751.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_751.jpg,-0.01006711,0,0,13.18165
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_826.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_826.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_826.jpg,-0.01006711,0,0,13.09148
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_901.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_901.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_901.jpg,-0.01006711,0.222361,0,13.0537
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_48_975.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_48_975.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_48_975.jpg,-0.01006711,0.3684236,0,13.35319
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_051.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_051.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_051.jpg,-0.01006711,0.1794949,0,13.64616
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_124.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_124.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_124.jpg,-0.01006711,0,0,13.61548
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_198.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_198.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_198.jpg,-0.01006711,0,0,13.53162
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_274.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_274.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_274.jpg,-0.01006711,0.04150473,0,13.39431
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_344.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_344.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_344.jpg,-0.01006711,0.2222404,0,13.19627
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_419.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_419.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_419.jpg,-0.01006711,0.1850666,0,13.37491
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_495.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_495.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_495.jpg,-0.01006711,0,0,13.26028
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_567.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_567.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_567.jpg,-0.01006711,0,0,13.43919
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_642.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_642.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_642.jpg,-0.01006711,0,0,13.30671
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_718.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_718.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_718.jpg,-0.01006711,0.03997296,0,13.21119
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_791.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_791.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_791.jpg,-0.01006711,0.2206695,0,12.98083
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_867.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_867.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_867.jpg,-0.01006711,0.447884,0,13.34273
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_49_943.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_49_943.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_49_943.jpg,-0.01006711,0.3301845,0,13.52724
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_015.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_015.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_015.jpg,-0.01006711,0.1147947,0,13.49741
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_089.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_089.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_089.jpg,-0.01006711,0,0,14.01821
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_167.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_167.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_167.jpg,-0.01006711,0.1897824,0,13.90375
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_240.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_240.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_240.jpg,-0.01006711,0.3745559,0,14.08957
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_314.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_314.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_314.jpg,-0.01006711,0.1507139,0,14.31163
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_389.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_389.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_389.jpg,-0.01006711,0,0,13.75831
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_462.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_462.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_462.jpg,-0.01006711,0,0,13.71006
C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\center_2017_07_19_10_23_50_538.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\left_2017_07_19_10_23_50_538.jpg,C:\Users\jsa\CarND-Behavioral-Cloning-P3\data\IMG\right_2017_07_19_10_23_50_538.jpg,-0.01006711,0,0,13.46664
